bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	concentration	gel_image_file	spectrophotometer_method	well_number	analyte_type_id	bcr_analyte_uuid
TCGA-BH-A0H7-11A	TCGA-BH-A0H7-11A-13W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D4C315B9-3E16-4D0C-BAC9-1872B0C30D29
TCGA-BH-A0H7-11A	TCGA-BH-A0H7-11A-13X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	3397E481-638F-414B-907D-3D855B937BD7
TCGA-BH-A0H9-01A	TCGA-BH-A0H9-01A-11D	2.08	26.83	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	2a8b7220-13b6-48bd-a52a-27eac9232625
TCGA-BH-A0H9-01A	TCGA-BH-A0H9-01A-11R	1.78	23.93	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	92a26f2f-e9ef-48b0-81cd-cc8793fed050
TCGA-BH-A0H9-01A	TCGA-BH-A0H9-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D2114973-6F81-4586-8A12-65A0C1D657BD
TCGA-BH-A0H9-01A	TCGA-BH-A0H9-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	44883262-C642-42ED-92BB-CF2B29CFFDE2
TCGA-BH-A0H9-10A	TCGA-BH-A0H9-10A-01D	2.03	14.75	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	a35f65af-f141-4e2f-b43a-410a3e4e3af5
TCGA-BH-A0H9-10A	TCGA-BH-A0H9-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	DDE8263D-3082-48B0-89C2-E4FB659E5D6E
TCGA-BH-A0H9-10A	TCGA-BH-A0H9-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	423D5D25-4ED4-460B-BEEC-348BDCE5EEEA
TCGA-BH-A0H9-11A	TCGA-BH-A0H9-11A-22D	2.03	6.93	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	1c00a06c-b808-4115-a22b-c0c9ac7e3350
TCGA-BH-A0H9-11A	TCGA-BH-A0H9-11A-22R	1.76	4.94	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	46d1c615-5298-4d4f-a3e5-3c9225977fb6
TCGA-BH-A0H9-11A	TCGA-BH-A0H9-11A-22W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	C3EEE6D5-0AAD-474E-8C4C-F6F1F18138EE
TCGA-BH-A0H9-11A	TCGA-BH-A0H9-11A-22X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	06A1257C-0E97-45B7-9478-7329F897C8FE
TCGA-BH-A0HA-01A	TCGA-BH-A0HA-01A-11D	2.05	46.26	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	6c82efcd-7312-4f57-b8c3-a50542c5b584
TCGA-BH-A0HA-01A	TCGA-BH-A0HA-01A-11R	1.83	32.95	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	7b7ee27f-c32e-4257-98c1-0d176589bb45
TCGA-BH-A0HA-01A	TCGA-BH-A0HA-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	65D58554-B048-44CF-99E0-21A7B30E9FA9
TCGA-BH-A0HA-11A	TCGA-BH-A0HA-11A-31D	1.88	43.01	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	2db6c3d1-6347-4cc0-a3ff-752a25e12347
TCGA-BH-A0HA-11A	TCGA-BH-A0HA-11A-31R	2.06	55.75	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	1891152a-ca28-42aa-9ee0-3ccf38321177
TCGA-BH-A0HA-11A	TCGA-BH-A0HA-11A-31W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	4818D4A2-2330-49B3-9FB9-61A6D9BFDC7B
TCGA-BH-A0HB-01A	TCGA-BH-A0HB-01A-11D	2.00	58.90	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	60244598-5309-485f-848f-d53738cd4ae7
TCGA-BH-A0HB-01A	TCGA-BH-A0HB-01A-11R	1.89	19.42	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	9db04ddd-aa90-4cc6-b1ba-644b688445e3
TCGA-BH-A0HB-01A	TCGA-BH-A0HB-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D2BBFB87-4F60-4601-966C-A8FB17D9FDC2
TCGA-BH-A0HB-01A	TCGA-BH-A0HB-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	F18370B1-E942-4D06-8D74-C113E90AA693
TCGA-BH-A0HB-10A	TCGA-BH-A0HB-10A-01D	1.88	10.32	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	c1b70b48-1f93-4635-b055-4c4e7fbebcac
TCGA-BH-A0HB-10A	TCGA-BH-A0HB-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	CAD29EF8-53D5-48AB-9487-F3D87BD8DF60
TCGA-BH-A0HB-10A	TCGA-BH-A0HB-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	D57389E6-A180-4AAA-824F-D001866866C1
TCGA-BH-A0HF-01A	TCGA-BH-A0HF-01A-11D	1.91	23.14	DNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	c7196187-103d-41a8-ad01-50f0025b3762
TCGA-BH-A0HF-01A	TCGA-BH-A0HF-01A-11R	1.69	12.74	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	f6e77484-5cc2-484c-9232-4dbfab8c371f
TCGA-BH-A0HF-01A	TCGA-BH-A0HF-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	A388B97A-3AA7-4BE4-966F-10360A0C1A5A
TCGA-BH-A0HF-01A	TCGA-BH-A0HF-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	81CCF303-5719-4FAF-998F-2419763D4574
TCGA-BH-A0HF-10A	TCGA-BH-A0HF-10A-01D	1.91	13.12	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	dcae2e32-e74d-424e-b02f-fbce825db52c
TCGA-BH-A0HF-10A	TCGA-BH-A0HF-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D33C10F4-9477-4729-A9FA-56FE4AC5F13A
TCGA-BH-A0HF-10A	TCGA-BH-A0HF-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	7F958960-14A7-4608-8581-2316E1AE009C
TCGA-BH-A0HI-01A	TCGA-BH-A0HI-01A-11D	2.03	32.95	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	6ab03d1f-56a1-433e-90b3-4c4379f84daa
TCGA-BH-A0HI-01A	TCGA-BH-A0HI-01A-11R	1.83	27.98	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	de2bc5fa-58a6-42b2-b679-c6354cc8d503
TCGA-BH-A0HI-01A	TCGA-BH-A0HI-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	9DB48293-CA43-498E-B84D-57379D363C45
TCGA-BH-A0HI-01A	TCGA-BH-A0HI-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	AD9117B2-1CA0-43F7-AFF8-4C79119961F1
TCGA-BH-A0HI-10A	TCGA-BH-A0HI-10A-01D	2.03	8.85	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	32130154-4159-49df-8e9e-52babf9fa6bd
TCGA-BH-A0HI-10A	TCGA-BH-A0HI-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	4A7AE3E5-E6A3-4D3B-BF1B-03290AD44E30
TCGA-BH-A0HI-10A	TCGA-BH-A0HI-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	5466D049-812C-4E8B-B669-FAB68DA2F75A
TCGA-BH-A0HK-01A	TCGA-BH-A0HK-01A-11D	1.94	22.97	DNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	847902bd-0ffb-43da-9c77-6e61bb77c7ba
TCGA-BH-A0HK-01A	TCGA-BH-A0HK-01A-11R	1.86	14.90	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	501cb70c-8a76-44a7-937f-6c49dae7f407
TCGA-BH-A0HK-01A	TCGA-BH-A0HK-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	BDA7AD34-9D1C-4405-8AD5-8CDF6E49E91E
TCGA-BH-A0HK-01A	TCGA-BH-A0HK-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	394973B7-AD03-4677-8069-6EDCEBA4DB67
TCGA-BH-A0HK-10A	TCGA-BH-A0HK-10A-01D	2.07	20.06	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	cbc5fe91-2d07-4aa3-96ec-d37425e0ec5c
TCGA-BH-A0HK-10A	TCGA-BH-A0HK-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D8F9D1B8-A31B-4325-AA78-E5A188B69890
TCGA-BH-A0HK-10A	TCGA-BH-A0HK-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	78502CFB-7CD8-4C65-B114-2DE362D9C736
TCGA-BH-A0HK-11A	TCGA-BH-A0HK-11A-11D	1.80	15.44	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	444a811d-4bc5-4392-b29c-3254aa053de7
TCGA-BH-A0HK-11A	TCGA-BH-A0HK-11A-11R	1.82	12.74	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	5f5854ec-c4ac-4be5-b1bd-b1299fa6ac7b
TCGA-BH-A0HK-11A	TCGA-BH-A0HK-11A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	64BA0105-4A50-4F18-A43C-31817D1487BE
TCGA-BH-A0HK-11A	TCGA-BH-A0HK-11A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	6A7B9AE1-15DE-4DCF-8293-211DF6EB3A2E
TCGA-BH-A0HL-01A	TCGA-BH-A0HL-01A-11D	2.00	86.40	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	944f11ce-6a69-4bbb-a49c-f2fa87931867
TCGA-BH-A0HL-01A	TCGA-BH-A0HL-01A-11R	1.83	68.29	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	fa1fd379-a55f-46b8-a46e-e024611f4704
TCGA-BH-A0HL-01A	TCGA-BH-A0HL-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	AAC91714-3460-4AF7-ACF5-A8972179A4C7
TCGA-BH-A0HL-01A	TCGA-BH-A0HL-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	B77FCBE8-07EB-4BBD-A75A-4125B6E6C3D5
TCGA-BH-A0HL-10A	TCGA-BH-A0HL-10A-11D	1.95	7.17	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	ff041f2c-e2cf-4f37-b225-a1551c209a7c
TCGA-BH-A0HL-10A	TCGA-BH-A0HL-10A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	AF7E64C8-2390-4BEA-8E48-DF51804DDB24
TCGA-BH-A0HL-10A	TCGA-BH-A0HL-10A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	8535282B-0FA1-4A43-BADC-145D06FBB11D
TCGA-BH-A0HN-01A	TCGA-BH-A0HN-01A-11D	1.83	97.04	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	2d73cc1e-f8ee-4696-9661-6d1badb05a70
TCGA-BH-A0HN-01A	TCGA-BH-A0HN-01A-11R	1.86	38.49	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	d2e90442-2523-45f0-b900-67fc642807d7
TCGA-BH-A0HN-01A	TCGA-BH-A0HN-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	37BBF2D1-B031-4F15-BFA5-88BD3359AD52
TCGA-BH-A0HN-01A	TCGA-BH-A0HN-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	6ECEE9D2-630B-40B8-AEDB-53DE4ADC6DC8
TCGA-BH-A0HN-10A	TCGA-BH-A0HN-10A-01D	1.89	9.63	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	dbc8a8df-0266-4c97-93ac-1b4c98acb384
TCGA-BH-A0HN-10A	TCGA-BH-A0HN-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	FE7B9017-2A48-419D-94AD-62FFCAC7E77D
TCGA-BH-A0HN-10A	TCGA-BH-A0HN-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	EF6FA7FD-0A64-4129-80CC-86345ADC0EDF
TCGA-BH-A0HO-01A	TCGA-BH-A0HO-01A-11D	1.87	33.19	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	49e302e8-322e-41cd-8f75-9827517f7e4c
TCGA-BH-A0HO-01A	TCGA-BH-A0HO-01A-11R	1.86	50.57	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	97a632b8-4dd2-4908-bfc2-fce0b67eec79
TCGA-BH-A0HO-01A	TCGA-BH-A0HO-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5B8AAA9F-8AE6-4DD8-BD0B-D8CFC1DBB614
TCGA-BH-A0HO-01A	TCGA-BH-A0HO-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	F4DEB202-B193-448E-999F-EB3AB4ABC210
TCGA-BH-A0HO-10A	TCGA-BH-A0HO-10A-01D	2.05	29.09	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	98aa6859-dd26-449b-9865-e394ea283db8
TCGA-BH-A0HO-10A	TCGA-BH-A0HO-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	ED04F5B5-8E4C-4FC3-AAED-6473BB2F419F
TCGA-BH-A0HO-10A	TCGA-BH-A0HO-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	C9AC48DE-63CA-4A7D-9F67-2E84539F7361
TCGA-BH-A0HP-01A	TCGA-BH-A0HP-01A-12D	2.13	14.45	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	6beecf1c-8c50-435f-aec6-8f164027357b
TCGA-BH-A0HP-01A	TCGA-BH-A0HP-01A-12R	1.83	14.98	RNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	a6e802ca-7ee7-4a14-a1f6-6ffb4d721fea
TCGA-BH-A0HP-01A	TCGA-BH-A0HP-01A-12W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	52E1FF4A-2AA0-438E-9A20-6ECCC77EBCF6
TCGA-BH-A0HP-01A	TCGA-BH-A0HP-01A-12X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	667197FD-56A1-4A0B-B133-305836BCBC7A
TCGA-BH-A0HP-10A	TCGA-BH-A0HP-10A-01D	1.95	7.20	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	ef622197-f7f8-4614-9b0d-db116bfb6a71
TCGA-BH-A0HP-10A	TCGA-BH-A0HP-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	0C3B6A7F-824B-4251-B066-A406476F2164
TCGA-BH-A0HP-10A	TCGA-BH-A0HP-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	DC4044E4-DB59-4957-A504-C067831E6899
TCGA-BH-A0HQ-01A	TCGA-BH-A0HQ-01A-11D	1.85	36.70	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	e8fcb6eb-d4d0-4be2-82b1-f136e1e7cfe5
TCGA-BH-A0HQ-01A	TCGA-BH-A0HQ-01A-11R	1.76	26.89	RNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	69530b24-2ad6-49c6-bb16-65da83137428
TCGA-BH-A0HQ-01A	TCGA-BH-A0HQ-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	BF1C746C-FB30-4CB5-9795-A42B8FAE3C23
TCGA-BH-A0HQ-01A	TCGA-BH-A0HQ-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	F963ACC8-7DF0-44EC-8927-29FE4184BD0E
TCGA-BH-A0HQ-10A	TCGA-BH-A0HQ-10A-01D	2.03	10.85	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	dbf00f52-a117-4ab4-a901-c473c59afc15
TCGA-BH-A0HQ-10A	TCGA-BH-A0HQ-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F1DF1493-C229-406C-B111-83CD80582CA6
TCGA-BH-A0HQ-10A	TCGA-BH-A0HQ-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	600F0B6E-C3EA-428C-94B7-264F8DCF3EA0
TCGA-BH-A0HU-01A	TCGA-BH-A0HU-01A-11D	1.90	70.04	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	1ad171c1-50f2-47cb-ad46-893696e1ab14
TCGA-BH-A0HU-01A	TCGA-BH-A0HU-01A-11R	1.78	46.08	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	298d9302-eaa2-429e-bc0b-0f221f9056d1
TCGA-BH-A0HU-01A	TCGA-BH-A0HU-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	1EBD6D5E-6609-4C38-9251-B70A65F82D69
TCGA-BH-A0HU-01A	TCGA-BH-A0HU-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	FE60E146-2B6B-4D0C-B084-4591B5F59C9E
TCGA-BH-A0HU-10A	TCGA-BH-A0HU-10A-01D	1.95	17.71	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	9ba9197d-4b1b-404a-876b-c96088faaef0
TCGA-BH-A0HU-10A	TCGA-BH-A0HU-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	6D7BB3DA-F55C-47AF-B5BB-E925CD19F22B
TCGA-BH-A0HU-10A	TCGA-BH-A0HU-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	25E30E8A-B920-44C0-BA3C-00886493DE2D
TCGA-BH-A0HW-01A	TCGA-BH-A0HW-01A-11D	1.87	105.56	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	8bce1d42-3f2c-4698-b701-7bc2be1e3606
TCGA-BH-A0HW-01A	TCGA-BH-A0HW-01A-11R	1.85	61.78	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	bdc8bbcc-a1bb-4fc9-bc89-69466b10e696
TCGA-BH-A0HW-01A	TCGA-BH-A0HW-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	1AE747FA-5792-4AD3-964E-1FEC24FFEAC6
TCGA-BH-A0HW-01A	TCGA-BH-A0HW-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	9D75B12C-411A-49A9-A271-67D798110588
TCGA-BH-A0HW-10A	TCGA-BH-A0HW-10A-01D	1.90	11.94	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	22b8b982-e099-4772-86e3-933aec366eae
TCGA-BH-A0HW-10A	TCGA-BH-A0HW-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	08B6CA10-FE4F-4352-8A51-39A0FAFDE26F
TCGA-BH-A0HW-10A	TCGA-BH-A0HW-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	75E38953-3E31-4756-8FEE-2FD02AE868D0
TCGA-BH-A0HX-01A	TCGA-BH-A0HX-01A-21D	1.95	19.84	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	fdec9322-23a6-4f31-9d66-31f3945b1ee7
TCGA-BH-A0HX-01A	TCGA-BH-A0HX-01A-21R	1.84	9.36	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	06420d34-39b2-4175-8f50-60e4576cf4a9
TCGA-BH-A0HX-01A	TCGA-BH-A0HX-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	E230382A-93AC-410A-B5A8-2B80F660816C
